,adult,backdrop_path,belongs_to_collection,budget,genres,genres_0_name,genres_1_name,genres_2_name,genres_3_name,genres_4_name,genres_5_id,genres_5_name,genres_6_id,genres_6_name,homepage,id,imdb_id,origin_country,origin_country_0,origin_country_1,origin_country_2,origin_country_3,origin_country_4,original_language,original_title,overview,popularity,poster_path,production_companies,production_companies_0_id,production_companies_0_logo_path,production_companies_0_name,production_companies_0_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,production_companies_13_id,production_companies_13_logo_path,production_companies_13_name,production_companies_13_origin_country,production_companies_14_id,production_companies_14_logo_path,production_companies_14_name,production_companies_14_origin_country,production_companies_15_id,production_companies_15_logo_path,production_companies_15_name,production_companies_15_origin_country,production_companies_16_id,production_companies_16_logo_path,production_companies_16_name,production_companies_16_origin_country,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_countries,production_countries_0_iso_3166_1,production_countries_0_name,production_countries_1_iso_3166_1,production_countries_1_name,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,production_countries_5_iso_3166_1,production_countries_5_name,release_date,revenue,runtime,spoken_languages,spoken_languages_0_english_name,spoken_languages_0_iso_639_1,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,spoken_languages_8_english_name,spoken_languages_8_iso_639_1,spoken_languages_8_name,status,tagline,title,video,vote_average,vote_count
22,False,/hPIWQT70wQK6akqfLXByEvr62u0.jpg,,14750000,,Action,Thriller,Horror,Science Fiction,,,,,,,726139,tt25808194,,KR,,,,,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",584.064,/fttoFfKikQMwIoV3UVvlCvBhbUw.jpg,,147142.0,/2PLXkCFStjT8Quq3DeDj9dVbM5j.png,Blaad Studios,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128404.0,/dP3usmr6di1jMPH738rvbxdkmSQ.png,CJ ENM,KR,199265.0,/mv2yDqAgT1ea1eTXZMDr89zX95M.png,CJ ENM Studios,KR,7036.0,/javbyY0ZCvlFJtly3tpZqf2NwLX.png,CJ Entertainment,KR,,,,,,,,,,,,,,,,,,,,,,,,,,KR,South Korea,,,,,,,,,,,2024-07-11,0,96,,Korean,ko,,,,,,,,,,,,,,,,,,,,,,,,,Released,Every survivor is a target.,Project Silence,False,7.058,190
23,False,/l0Y9OzRWKmlzZcGy4olKaOPXsru.jpg,,40000000,,Romance,Fantasy,Animation,,,,,,,http://corpsebridemovie.warnerbros.com/,3933,tt0121164,,US,,,,,en,Corpse Bride,"Set in a 19th-century European village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",575.847,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,,8601.0,/kqubCH3sfBAk4znUj7hjqv8ffgi.png,Tim Burton Productions,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11537.0,/AgCkAk8EpUG9fTmK6mWcaJA2Zwh.png,Laika,US,57751.0,,Patalex Productions,GB,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,1515.0,/bU7G4LZfEk9SxlnlU7uUdRgOmja.png,Will Vinton Studios,US,,,,,,,,,,,,,,,,,,,,,,GB,United Kingdom,US,United States of America,,,,,,,,,2005-09-12,118133252,77,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,There's been a grave misunderstanding.,Corpse Bride,False,7.572,9108
24,False,/Asg2UUwipAdE87MxtJy7SQo08XI.jpg,,50000000,,Action,Fantasy,Horror,,,,,,,https://thecrow.movie/,957452,tt1340094,,US,,,,,en,The Crow,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",565.819,/58QT4cPJ2u2TqWZkterDq9q4yxQ.jpg,,342.0,/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png,Davis Films,FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6455.0,/mc3rMk0tW5ajjbfqkB8xlp85Cdy.png,Pressman Film,US,51526.0,,Hassell Free Production,US,67260.0,/oV2FZfhRcEc1HReC66e1L4t2qPV.png,The Electric Shadow Company,GB,104363.0,/tKIimrvYUH02D4km00lCEDUYvIF.png,30WEST,US,189103.0,/hu0qcD4k7kfWpdAewqmJSUyZPa7.png,Ashland Hill Media Finance,US,7493.0,/fHitYiGUCkRafgt6VPYQlXWLkdp.png,FilmNation Entertainment,US,112609.0,/9lpuWYlMInFARjrNUhVAzBW2YzT.png,Maze Pictures,DE,25838.0,,Occupant Entertainment,DE,,,,,,FR,France,DE,Germany,GB,United Kingdom,US,United States of America,,,,,2024-08-21,13690814,111,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,True love never dies.,The Crow,False,5.8,670
25,False,/aFDYcmwEWRiEh58Ri1tMpCUWPBp.jpg,,0,,TV Movie,Family,Comedy,Horror,Animation,,,,,,1354627,tt33404610,,US,,,,,en,SpongeBob Squarepants: Kreepaway Kamp,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!",529.026,/blRsgsexoBqnjcEJkV8beKAVT6J.jpg,,8921.0,/wZEtdueugvOSYwDD3gbFNHctVWY.png,United Plankton Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-10-10,0,45,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,,SpongeBob Squarepants: Kreepaway Kamp,False,7.077,26
26,False,/l8OyAXEp5FKZWmDhqJMbiwAEvz.jpg,,20000000,,Horror,Drama,,,,,,,,https://www.neverletgo.movie,814889,tt14415204,,US,,,,,en,Never Let Go,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",526.63,/3EpZ2ksjijmdr8BhISP03PYzNFW.jpg,,1632.0,/cisLn1YAUuptXVBa0xjq7ST9cH0.png,Lionsgate,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.0,/9YJrHYlcfHtwtulkFMAies3aFEl.png,21 Laps Entertainment,US,221429.0,,Media Capital Technologies,US,211864.0,,HalleHolly,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-09-18,13111608,101,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,One touch is all it takes.,Never Let Go,False,6.158,146
27,False,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,,35000,,Horror,Thriller,,,,,,,,http://terrifier3.com,420634,tt4281724,,US,,,,,en,Terrifier,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,521.533,/6PQqC4SbY910VvyVad6mvsboILU.jpg,,84591.0,,Dark Age Cinema,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2018-01-25,416322,85,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,You never forget your first kill.,Terrifier,False,6.421,2211
28,False,/tncbMvfV0V07UZozXdBEq4Wu9HH.jpg,,100000000,,Action,Comedy,,,,,,,,https://www.badboys.movie,573435,tt4919268,,US,,,,,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",505.783,/oGythE98MYleE6mZlGs5oBGkux1.jpg,,122771.0,/bYRqVEAuaC1QWmt3hGo0PMdK7EX.png,Westbrook,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,10288.0,/Aszf09kIVXR6cwG9lwjZIawbYVS.png,Don Simpson/Jerry Bruckheimer Films,US,84792.0,/7Rfr3Zu6QnHpXW2VdSEzUminAQd.png,2.0 Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-06-05,402529640,115,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Miami's finest are now its most wanted.,Bad Boys: Ride or Die,False,7.5,2236
29,False,/b3mdmjYTEL70j7nuXATUAD9qgu4.jpg,,0,,Animation,Fantasy,Adventure,,,,,,,https://flow.movie/,823219,tt4772188,,BE,LV,FR,,,xx,Flow,"The world seems to be coming to an end, teeming with the vestiges of a human presence. Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences. In the lonesome boat sailing through mystical overflowed landscapes, they navigate the challenges and dangers of adapting to this new world.",495.671,/dzDMewC0Hwv01SROiWgKOi4iOc1.jpg,,153335.0,/bEsO7l12cRGAY25Uqt1a66Ife1U.png,Dream Well Studio,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12433.0,/sKu7Gr83ie8w6waDwYNHMBEaSah.png,Sacrebleu Productions,FR,101516.0,/q7ynwvgbkht96N8qPFexUW3QFeR.png,Take Five,BE,94.0,/huC7HqorvUThGIrENrbcHmQVUA0.png,ARTE France Cinéma,FR,792.0,/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png,RTBF,BE,,,,,,,,,,,,,,,,,,,,,,BE,Belgium,FR,France,LV,Latvia,,,,,,,2024-08-30,0,84,,No Language,xx,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Flow,False,8.9,117
30,False,/uVWlwJebxX0M3axXAUrryJ6w9cQ.jpg,,30000000,,Action,Comedy,Crime,,,,,,,https://www.thekillersgame.movie/,507241,tt0327785,,US,,,,,en,The Killer's Game,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.",493.55,/4bKlTeOUr5AKrLky8mwWvlQqyVd.jpg,,47729.0,/bAxh897TGgdR0Py6wdd0UuE147Z.png,STXfilms,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183234.0,,Dogbone Entertainment,US,1757.0,/fc9qw5GoTbyWGa0QcfbsZFzuMKQ.png,Mad Chance,US,89171.0,/c3ttVfx0itQzk2vOR0053qzzd3B.png,Endurance Media,US,175316.0,/jB6FmRiPnKGHWSfk46iwjH38CRU.png,K. JAM Media,US,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-09-12,5090881,104,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Winning is all in the execution.,The Killer's Game,False,6.5,73
31,False,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,,116000000,,Science Fiction,Action,,,,,,,,https://www.sonypictures.com/movies/venom,335983,tt1270797,,US,,,,,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",478.702,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,,53462.0,/nx8B3Phlcse02w86RW4CJqzCnfL.png,Matt Tolmach Productions,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84041.0,/nw4kyc29QRpNtFbdsBHkRSFavvt.png,Pascal Pictures,US,7505.0,/837VMM4wOkODc1idNxGT0KQJlej.png,Marvel Entertainment,US,81620.0,/7LkIVuWBVScdujpKhBPx1TMnPQE.png,Tencent Pictures,CN,14439.0,,Arad Productions,US,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,,,,,,,,,,,,,,,,,,CN,China,US,United States of America,,,,,,,,,2018-09-28,856085151,112,,Mandarin,zh,English,en,English,Malay,ms,Bahasa melayu,,,,,,,,,,,,,,,,,,,Released,The world has enough Superheroes.,Venom,False,6.829,15749
32,False,/9msuazXGWAyl7vhxVFU7e7Bb5Ik.jpg,,0,,Drama,Romance,,,,,,,,,179387,tt1433524,,PH,,,,,tl,Heavenly Touch,"Jonard is having trouble making ends meet. His mother is suffering from depression, and he and his sister are forced to quit school in order to take care of her. One day, Jonard meets up his friend Rodel, and Rodel introduces him to the world of massage parlors. Rodel teaches him massage, and brings him to Heavenly Touch, a syndicate-run massage parlor that mostly caters to homosexuals.",476.219,/ory8WuAqznTE7lfopTSymHpop2t.jpg,,37558.0,,DMV Entertainment,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH,Philippines,,,,,,,,,,,2009-05-12,0,89,,Tagalog,tl,,,,,,,,,,,,,,,,,,,,,,,,,Released,Feel the love. Feel the passion. Feel the pleasure.,Heavenly Touch,False,6.0,19
33,False,/fNylhsI3u6NmTxeanFPDEwvT9GS.jpg,,0,,Crime,Drama,Thriller,,,,,,,https://www.netflix.com/title/81728818,835113,tt7737800,,US,,,,,en,Woman of the Hour,"An aspiring actress crosses paths with a prolific serial killer in '70s LA when they're cast on an episode of ""The Dating Game.""",463.673,/nc9ZqrJFbcUdlMg9lxXXtJb24jU.jpg,,18609.0,/cYhbt3q231mWEkiMn3WPLCcXXl9.png,BoulderLight Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0,/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png,Vertigo Entertainment,US,110799.0,/eHjtiQJjrGQTooEsBmPSYoUnNB.png,AGC Studios,US,121204.0,/vbtvY4IxgUZk713rkmoTO4MHIac.png,BondIt Media Capital,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-10-03,0,94,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,"In 1978, a serial killer appeared on live TV as a bachelor on The Dating Game. The only people who suspected were the women he pursued.",Woman of the Hour,False,6.7,191
34,False,/8gaCPLuqLOz07imLdiI46TNQRsU.jpg,,0,,Horror,Thriller,,,,,,,,https://www.netflix.com/title/81767017,1264429,tt30833435,,ID,,,,,id,Temurun,"After their mother dies during a violent break-in, two siblings move in with their estranged father discover their family's sinister heritage.",463.352,/mfZmaNJonng2yv6ZynxI1ZEhYtW.jpg,,223952.0,/iM7kul4tN9T8jDtbvoQrFzJ6IT7.png,Rhaya Flicks,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174067.0,,Amadeus Sinemagna,ID,223756.0,,Masih Belajar Pictures,ID,46840.0,/y5TYYZWMM6CoNyAMMRL9lJA10yD.png,Legacy Pictures,ID,162380.0,/zv3gT1ZDKLvlBDoRdZI8EhEFfaf.png,Sinemaku Pictures,ID,,,,,,,,,,,,,,,,,,,,,,ID,Indonesia,,,,,,,,,,,2024-05-30,0,86,,Indonesian,id,,,,,,,,,,,,,,,,,,,,,,,,,Released,Family: Happiness or Disaster?,Temurun,False,6.4,11
35,False,/5tqkP8NNWdteskVBYPRXE6h82ts.jpg,,1800000,,Drama,,,,,,,,,http://neonrated.com/films/pleasure,592695,tt8550054,,SE,,,,,sv,Pleasure,"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",458.8,/7Z2K08J0WantJHNa0vLTOmii41l.jpg,,2801.0,/bswb1PLLsKDUXMLgy42bZtCtIde.png,Film i Väst,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116669.0,,Flamboyance Films,,2345.0,/nozBgqHmM9A22IHkghTnLiUrM7Q.png,Lemming Film,NL,8483.0,/lKMQtwKjBzhOvmylMImqzPazKwz.png,Plattform Produktion,SE,2999.0,/zGSqFee9aDgDuLD6vcs2mcJUem4.png,SVT,SE,92840.0,/4LyDs7gsAMq5sg3fPjUa1P52emj.png,Logical Pictures,FR,77697.0,/cqM7PAjg1cZjv213r1hfoUiMBWH.png,Grand Slam Film Production,SE,6181.0,/eaQ7or8IoEmPfgmQiU2C5lVZkxS.png,SF Studios,SE,,,,,,,,,,FR,France,NL,Netherlands,SE,Sweden,,,,,,,2021-10-08,393824,108,,English,en,Swedish,sv,svenska,,,,,,,,,,,,,,,,,,,,,,Released,,Pleasure,False,6.221,532
36,False,/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,,15000000,,Horror,Thriller,,,,,,,,https://www.speaknoevilmovie.com,1114513,tt27534307,,US,,,,,en,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",444.18,/fDtkrO2OAF8LKQTdzYmu1Y7lCLB.jpg,,3172.0,/rzKluDcRkIwHZK2pHsiT667A2Kw.png,Blumhouse Productions,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-09-11,73094555,110,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,,Speak No Evil,False,7.3,738
37,False,/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg,,250000,,Horror,Thriller,,,,,,,,http://www.terrifier2themovie.com/,663712,tt10403420,,US,,,,,en,Terrifier 2,"A year after the Miles County massacre, Art the Clown is resurrected by a sinister entity. Art returns home, where he must hunt down and destroy teenage Sienna and her younger brother Jonathan on Halloween. As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",440.656,/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,,84591.0,,Dark Age Cinema,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114220.0,/b5n3DtfUySREkq4Xi962zMg69qq.png,Fuzz on the Lens Productions,US,15157.0,/yezzLb9RbKNtQUsyYySAqC9TQr7.png,Bloody Disgusting,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2022-10-06,15740003,138,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Who's laughing now?,Terrifier 2,False,6.769,1872
38,False,/fy5HuDMPAwiGtRQlRP0zqLN3zM4.jpg,,0,,Horror,Thriller,,,,,,,,https://www.netflix.com/title/81739319,1306764,tt32643879,,PH,,,,,tl,Outside,"A family retreats to an isolated farm during a zombie outbreak, but years of painful secrets take a toll as they navigate their desolate world.",436.351,/sIdczpaO0XXBe6OEIL8NbWMqQrO.jpg,,221176.0,,"Black Cap Pictures, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH,Philippines,,,,,,,,,,,2024-10-17,0,142,,English,en,Tagalog,tl,,Hungarian,hu,Magyar,,,,,,,,,,,,,,,,,,,Released,You can't keep out what's already inside.,Outside,False,5.4,54
39,False,/z8muwOfNZ4qivqgASnIkeeHSSX3.jpg,,0,,Horror,,,,,,,,,,1089123,tt26682012,,GB,,,,,en,Daddy's Head,A boy and his stepmother fear for their safety after an eerie creature resembling the boy's recently deceased father visits them.,420.605,/nEWbEBs8BalwasA4Un8rll3kauT.jpg,,102755.0,/w9S4Y7v0seV8xLNT8qu71lMvX1g.png,arthrofilm,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74435.0,/jZYDf9z2fjjXlZkwfwR4QPwMNtm.png,Capture,GB,139998.0,/pSdO6Fx61NdKBXeNHr79GCywT1e.png,Onsight,GB,4186.0,/vsZUuRLcmTyX7f1thkXSssDYgkj.png,Quickfire Films,GB,203898.0,/x2NNFMUxyDTApZb2b5WIcFURZ79.png,Shout Loud Creative,GB,74390.0,/dP2JoIyAHBGp2V9r0r8LkHcGXHP.png,Stigma Films,GB,,,,,,,,,,,,,,,,,,GB,United Kingdom,,,,,,,,,,,2024-10-10,0,92,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Family is everything,Daddy's Head,False,5.8,30
40,False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,,110000000,,Science Fiction,Action,Adventure,,,,,,,https://www.venom.movie,580489,tt7097896,,US,,,,,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",417.614,/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84041.0,/nw4kyc29QRpNtFbdsBHkRSFavvt.png,Pascal Pictures,US,53462.0,/nx8B3Phlcse02w86RW4CJqzCnfL.png,Matt Tolmach Productions,US,14439.0,,Arad Productions,US,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2021-09-30,506863592,97,,Spanish,es,English,en,English,,,,,,,,,,,,,,,,,,,,,,Released,It’s time to meet Carnage.,Venom: Let There Be Carnage,False,6.8,10001
41,False,/co7oxvpWxgd6FZU24DnljDDHYQA.jpg,,4400000,,Science Fiction,Thriller,Horror,,,,,,,,1064028,tt24871974,,US,,,,,en,Subservience,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",399.822,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,,1020.0,/kuUIHNwMec4dwOLghDhhZJzHZTd.png,Millennium Media,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48738.0,,Campbell Grobman Films,US,12142.0,/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png,XYZ Films,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-08-15,159422,105,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Don't turn her on.,Subservience,False,6.7,199
42,False,/mKOBdgaEFguADkJhfFslY7TYxIh.jpg,,115000000,,Action,Science Fiction,Comedy,,,,,,,https://borderlands.movie,365177,tt4978420,,US,,,,,en,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",399.786,/865DntZzOdX6rLMd405R0nFkLmL.jpg,,1632.0,/cisLn1YAUuptXVBa0xjq7ST9cH0.png,Lionsgate,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14439.0,,Arad Productions,US,123244.0,/7eH1Y4RIuontJJXVmmSRrNUMZhU.png,Picturestart,US,158612.0,/uuByByK2kn72I2c6MGsoa5YQlcJ.png,Gearbox Studios,US,181160.0,/bfngnSWlPGca8MZG2veYx4JYgOz.png,2K,US,147591.0,/uMVoIH3rug7F3BsU1FGVJos4yrR.png,Hercules Film Fund,LU,,,,,,,,,,,,,,,,,,LU,Luxembourg,US,United States of America,,,,,,,,,2024-08-07,30863794,101,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Chaos loves company.,Borderlands,False,5.846,705
43,False,/vGaBqgY8YRzQVUbBMPnd5SmYvL7.jpg,,0,,Animation,Comedy,,,,,,,,https://www.netflix.com/title/81686326,1329336,tt33130902,,US,,,,,en,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,369.572,/oEJC05CqPugMxC4rFu9r6r6vg6m.jpg,,42141.0,/3DWUezrpxTqVMW4oKRhzfqJbULK.png,DreamWorks Animation Television,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,2024-10-02,0,25,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,,The Bad Guys: Haunted Heist,False,7.3,65
44,False,/vZaIAIX5XcXLsF4jRSp5x7wsRzn.jpg,,0,,Crime,Action,,,,,,,,,783110,tt28106766,,KR,,,,,ko,밀수,"During the 1970s, in Kunchon, there were women divers who were able to dive without equipment, including two best friends Choon-ja and Jin-sook, Jin-sook's brother and Hammer. They always collected seafood under water for living. But, as fewer factories started to be built near the beach, the women divers started to have trouble with what they were doing for living. Without any choice, the ship crews decided to join the smuggling business in the water to seek a way for their living. But the smuggling business in their village got too big for Jin-sook's family to handle and the peaceful village was gradually broken.",365.544,/j8Jx4vpBG258jPxd4o0kOLDwTvm.jpg,,12987.0,/32ea3CCKrNNO8jZBOcN2tbjPpuf.png,Filmmaker R&K,KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KR,South Korea,,,,,,,,,,,2023-07-26,0,129,,Korean,ko,,,,,,,,,,,,,,,,,,,,,,,,,Released,Unload. Procure. Deceive.,Smugglers,False,6.6,45
45,False,/vmzauGqSgx25rzavUbuN6c5Vdfc.jpg,,0,,Animation,Adventure,Comedy,Family,,,,,,https://www.inseparablesmovie.com,1059264,tt20221460,,BE,ES,FR,,,en,The Inseparables,"The animated buddy movie follows the misadventures of Don, a runaway puppet with boundless imaginations, and DJ Doggy Dog, an abandoned plush looking for a friend, who cross paths in Central Park and team up against all odds for a epic friendship adventure in New York.",362.331,/dmftU2Rnmv9KTteMUwjalOuZHke.jpg,,10159.0,,nWave Pictures,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146118.0,,Octopolis,FR,33916.0,/xeBwba4AfwmDaBGG0ok1MzLJZrn.png,A Contracorriente Films,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,Belgium,FR,France,ES,Spain,,,,,,,2023-09-01,311198,90,,English,en,,,,,,,,,,,,,,,,,,,,,,,,,Released,Friendship is the greatest adventure.,The Inseparables,False,6.6,27
